unique_id,Unnamed: 0,AutoARIMA,AutoTheta,AutoETS,CES,MSTL,SeasonalNaive,WindowAverage,SeasWA,Naive,prophet,best_model
438_CPU,1102702637.2380784,170585935.22150484,171796328.3909327,170295373.11077487,552599115.8871511,169648350.68284318,186285625.25780705,185089168.3980841,186285625.25780705,163758397.05995756,139282361.49607193,prophet
439_CPU,5180099546.043179,183552955.44986406,186230367.15949196,186415872.0102018,1285459363.6260643,189883163.47048464,184543324.34186292,181565284.09953558,184543324.34186292,187341073.13569006,281176057.55201876,WindowAverage
43_CPU,5336203699970.621,10433243693418.719,10780192959012.242,10293330235379.975,5318255061631.659,12911316375083.912,20437352719802.586,19930141571128.56,20437352719802.586,7347990367005.892,19791096210001.816,CES
440_CPU,13325632163.932756,454112541.0633732,431209380.0990597,456136778.60490614,5394949438.479707,450763363.47801286,453434165.13426113,449433585.09737116,453434165.13426113,456051007.5334884,798814306.726101,AutoTheta
441_CPU,1813298805.4680548,72012943.3845655,57033079.11721122,71644803.85799259,208880973.10430688,70266574.10953122,77068584.13340974,75854521.8404376,77068584.13340974,70759687.21168286,88308352.44348818,AutoTheta
442_CPU,3687481174.165888,133216176.26981203,118329815.05198316,132126832.40212835,1034482648.8386617,133022317.60412203,138615073.91640946,136042605.83936244,138615073.91640946,131726504.51295446,199652823.85326734,AutoTheta
443_CPU,4312967589.448017,560486038.1081562,660818552.657058,558399670.0844252,1819456468.3859084,574632920.4559991,623777388.0397438,613698165.4434569,623777388.0397438,545110844.7532437,491294939.66271687,prophet
444_CPU,1623240012.7555373,70481009.42813823,71268575.57942443,69904322.39383414,5474045499.172081,66323257.00446488,68499549.0646869,66272673.47281118,68499549.0646869,71646218.26307648,54252520.53747845,prophet
445_CPU,1848882090.6505344,72667509.82689264,63519552.64160406,72703244.47942905,267702766.31852183,72751662.88106032,78346281.65801176,76275132.94203044,78346281.65801176,72796717.10596576,93410669.59986833,AutoTheta
446_CPU,1388733768.9684649,61802576.07643963,186509688.64551967,61802345.904059924,665695989.5757809,60659667.70986158,63208252.50589291,62229039.10816554,63208252.50589291,62026797.67105264,886035553.7294921,MSTL
447_CPU,1597714479.98149,76385418.23997727,49142430.08493393,77012537.3723107,167038148.2691681,72065207.6587013,67906182.00707455,66448841.16598589,67906182.00707455,81171251.7071771,52242036.188020505,AutoTheta
448_CPU,1909165378.2870836,77290656.68805248,58191179.41217855,78006686.45865771,250815731.98784757,81518064.50297824,80533502.84357424,78732876.78543703,80533502.84357424,82978587.80413724,95424738.77341123,AutoTheta
449_CPU,5365939526.6098995,191388267.80225068,194435877.50693318,193963681.78391382,1304187679.2496958,195770684.97733423,192609332.15105385,188596094.12345514,192609332.15105385,192968535.75402677,276191024.1566906,WindowAverage
44_CPU,3995432154437.865,6941451279725.629,6755847608210.545,5519472029599.765,3927977883584.74,6989517349152.938,19349494496526.94,18739518591860.07,19349494496526.94,3465136549852.362,24563796727630.418,Naive
450_CPU,4491260918.323287,923051399.2002602,933759528.2927853,923060911.9790375,2773651374.0557446,925066994.875258,986879593.5764081,968498703.3265085,986879593.5764081,900232438.169768,782979816.4315251,prophet
451_CPU,7550484551.486633,258712572.34915826,244011500.35094902,258234830.76477894,2832552538.4829836,258495040.00598052,261866359.22162113,259232467.4016811,261866359.22162113,258362859.11485225,416192121.6180314,AutoTheta
452_CPU,1609518859.298397,232998932.590346,235792440.06870657,232350936.77684033,698732150.786089,231718768.97160828,243294759.35357517,242611367.85317817,243294759.35357517,234457881.20364577,178713415.27376318,prophet
453_CPU,4015072109.1405153,509418101.38244754,776011835.7861298,507153569.9793328,1916154445.458119,516015056.9570239,570734781.2562419,565625788.1409575,570734781.2562419,485482510.1410159,441291898.7674866,prophet
454_CPU,747968532.9310665,123263570.47173838,124563631.37419654,123264372.90286168,358383554.383781,124554146.00609685,122155745.63996762,119811071.56966384,122155745.63996762,129349105.47276908,102602864.46460503,prophet
455_CPU,1339840302.8770788,286261902.2635867,468784891.86574817,286974420.2852942,778607084.0638269,281784989.9356958,277955188.17136216,276364261.5357859,277955188.17136216,275130740.13684857,180252384.66119346,prophet
456_CPU,1864915882.7222958,296978858.1485161,452011873.63292295,297249223.8733761,897885814.3956101,295993126.5073999,294380571.67566186,290749824.2514379,294380571.67566186,306686482.1152299,213262822.68138394,prophet
457_CPU,5265823242.453442,188059606.33190584,189104537.9635072,187965700.004473,1863371186.6464741,186493197.0217008,188802357.8162075,185708020.60880494,188802357.8162075,188663263.42289537,278382555.85073245,WindowAverage
458_CPU,2804836524.5004573,517663085.89804655,805578509.71516,519760075.0678857,1469219165.972003,532534082.0987241,550384805.7597938,547834352.8704242,550384805.7597938,508975961.2449826,401746697.3031456,prophet
459_CPU,1373181320.911828,266055096.30014405,269688914.04302496,265547808.4472997,833205827.19069,267692683.9798805,273465768.25871056,270830817.8909351,273465768.25871056,257792870.87362242,214612936.11037338,prophet
45_CPU,3878706412659.024,9012402710154.46,8845526951798.19,7277579349569.445,3858084178016.9453,8264254465551.241,20644313699964.63,19860644541572.5,20644313699964.63,5246367483684.961,24521945564695.086,CES
460_CPU,376589078.0775163,335634628.5904174,319862884.5190832,335102132.9755145,363315111.42064613,320716600.7413808,322500893.98849314,320889019.66464615,322500893.98849314,346287550.46087974,351433450.80621034,AutoTheta
461_CPU,1112214613.2336888,170545325.0008222,200925075.36014995,167405859.5084234,678364487.6171211,164883704.44312242,199662090.8759863,196129987.72409952,199662090.8759863,161119553.0920869,152239802.413463,prophet
462_CPU,2606258763.5722036,95164441.70037395,83420519.72853734,94590578.96203992,746314669.1132817,97179706.52024777,100323694.14046924,98848822.7554684,100323694.14046924,94500543.45413047,128266675.80280991,AutoTheta
463_CPU,669878948.4002228,128285458.16033001,186099023.3026554,128986199.33277377,406892761.0098044,128878030.74152073,116923767.1261632,115413747.34132075,116923767.1261632,133423471.19972213,82469430.96240617,prophet
464_CPU,1614108386.3005352,283397900.6899678,418813078.42832434,282286278.9826242,860274798.019041,288970638.17596155,320566593.5159479,318265630.08922035,320566593.5159479,282638260.740453,240229422.01322195,prophet
465_CPU,2006724873.4250968,341109010.4364389,341955690.40638626,341110718.152576,1168423577.3166494,334933318.8770585,368434794.89498824,358857565.0081925,368434794.89498824,346051259.10103804,304760683.7091167,prophet
466_CPU,827648921.4554307,117990541.79213014,118314834.6449167,116918293.25305265,485116757.0844999,120825095.9089794,135489247.6642376,134206464.51641297,135489247.6642376,111371622.85340169,101587758.85030074,prophet
467_CPU,773682980.9759053,104052672.03088373,144702350.4435095,103635882.24063371,349625035.274253,107536110.38887239,122556907.1004002,120441105.58451797,122556907.1004002,100852908.8114087,90234075.27005994,prophet
468_CPU,7197864082.226402,246861342.7414315,234899979.3951734,246321255.74553376,2889426291.7068396,247403737.1873546,249186801.19222617,246830560.9877661,249186801.19222617,246383183.75798708,391847334.77665144,AutoTheta
469_CPU,1487428548.6754034,266226498.77874178,423205944.92230743,265734095.39398172,698637594.9607584,267701240.9749681,285398073.50248927,283461026.2229023,285398073.50248927,262468563.07921198,202544288.86020792,prophet
46_CPU,3743356294137.503,14841954350300.828,11061469543921.936,9315639267436.65,3785891997063.785,12186841510028.621,19682820476560.816,19414777690071.4,19682820476560.816,6938777838431.898,24174510681502.27,Unnamed: 0
470_CPU,5217335548.431354,191735203.75455686,199021092.56224015,196537573.50628048,1617196323.0816774,196664167.85630062,188970764.8942287,185309216.99591997,188970764.8942287,197135205.25127533,258541028.17394528,WindowAverage
471_CPU,4799109813.7288475,171785090.20188144,175161593.76354513,173931817.79539758,1611430662.5218022,171891286.04379278,172896568.43083107,170316415.51873067,172896568.43083107,172883237.22346562,250229404.35656756,WindowAverage
472_CPU,797347968.1436862,135993886.0304209,236344994.2152503,135992529.68516827,424872946.8559846,142151115.7016749,149878962.6833883,146458037.40909833,149878962.6833883,137967885.0413978,116579788.79168245,prophet
473_CPU,2878832050.186366,393826645.6286063,394317692.9175467,392215106.69213665,1324326794.992177,397310796.97687364,427834647.7422365,424651845.0963986,427834647.7422365,382058287.54876155,336988531.9832862,prophet
474_CPU,3943077544.6169786,148743935.27295983,150300424.39888376,149450098.90854058,1387320408.132767,143875632.50579718,146359503.44446343,143433091.92638057,146359503.44446343,151996450.2830557,186895742.05576572,WindowAverage
475_CPU,1740072973.1735501,292947934.1684601,304154145.1168229,295666815.6752488,948896879.8661282,300466446.20802003,279627475.5419734,276788148.00285876,279627475.5419734,309780655.2116619,203610885.96039438,prophet
476_CPU,1296594718.3116972,246851478.0028015,247509766.83617544,245009980.23334682,775044234.4168719,244289027.93250725,275686282.3101466,273406407.75896984,275686282.3101466,230511148.56393087,204468907.0922401,prophet
477_CPU,1060395953.1204876,178864882.58398136,269851294.48852795,178877004.92979547,558447912.5850266,183309210.50355387,193892938.16163045,191741849.2716238,193892938.16163045,175928627.5695404,149909678.16933665,prophet
478_CPU,10607730400.446499,1793825183.5952778,2866859892.243988,1794928534.1605093,5912945884.097286,1841701877.5019174,1990714902.390753,1975714589.1283796,1990714902.390753,1727103295.0181088,1456317156.8599062,prophet
479_CPU,3775572644.208898,533616899.89137936,788538327.3307179,532895380.3932674,1832394931.6756468,532718471.1538557,572233507.102684,569757183.4738528,572233507.102684,512819883.7927595,446452142.4053277,prophet
47_CPU,3681261045398.0986,7331326316367.887,6401600055175.926,5189041524062.058,3572184076317.8657,8011777405076.714,21111604966561.684,20223175815766.297,21111604966561.684,3278582444236.449,23175134416932.14,Naive
480_CPU,3779308780.5433645,134684213.6067474,121654496.89169593,133963085.30354454,1551120680.7584147,134165568.03036,138607619.945158,137122505.37837657,138607619.945158,133540368.97794102,210589917.7198444,AutoTheta
481_CPU,309287836.29602283,11509107.966847807,11515400.296632065,11515408.752554093,63105413.42834966,11705237.95332402,12240846.505985655,11537184.697347078,12240846.505985655,11822329.451059664,15913675.988462424,AutoARIMA
482_CPU,6556903621.981139,226326531.3169561,210684738.87595505,227207871.91129404,2346733309.672958,230918367.71288532,229001828.6119305,226915326.90179548,229001828.6119305,227289330.4212114,371380898.43605703,AutoTheta
483_CPU,719372662.3003049,32296622.012246978,88598033.09149301,32526156.254000813,269802831.59752685,32746991.032530997,30886213.920939837,29186689.507649153,30886213.920939837,33281943.604188703,50799148.55779643,WindowAverage
484_CPU,1359894098.9351842,200875744.9887299,203220417.94683734,201171953.43017557,740961676.8502587,205954769.31305698,216799467.52697495,214882938.2250218,216799467.52697495,196112540.67366475,160717019.29390043,prophet
485_CPU,576898671.9228548,559954373.5257503,59127335.7364593,58240695.435589015,127752005.36932427,68493641.03532802,104790473.98946092,71907686.2757894,104790473.98946092,67280717.02806537,68062133.08135451,AutoETS
486_CPU,22499455835.067833,31460240592.92075,178359049009.1135,178345772112.52634,24637193726.61731,172871113797.1655,79414477623.8891,36831174819.09537,79414477623.8891,198153387010.0628,9780527832.949242,prophet
487_CPU,7433828296.600218,1721778748.3026013,1696483517.5540292,1727219750.1010602,6670668220.468266,1714987431.673189,2415259182.9978147,1740807900.3655157,2415259182.9978147,1877413548.179162,5527153791.1814,AutoTheta
488_CPU,3019173077005.4375,931251773544.4971,867601799522.8494,931829804517.0264,2646559388578.999,1013963210912.7704,972190057555.911,961296374127.3181,972190057555.911,942891678808.4697,337043537763.3714,prophet
489_CPU,199297647403.73547,187598575812.6879,51529613650.850365,63704212535.162704,47916621937.31833,49064445212.31051,69937425441.29294,62174518574.34287,69937425441.29294,61707707915.599655,46608590839.03391,prophet
48_CPU,3423353324648.211,6031296000084.241,4585392230189.777,3657952549178.3413,3442243719803.6567,6076430032031.13,21656333878439.16,20287314466233.484,21656333878439.16,3122872501551.8677,21412968819001.855,Naive
490_CPU,679493386.5701786,652985936.6183469,68943227.42728437,68942022.08755615,240332258.45940965,78681775.6881448,128406722.00274554,79003943.04802303,128406722.00274554,80207167.30371459,84575857.3445511,AutoETS
491_CPU,10807007563.370546,10458488336.507627,1114248762.3410766,1113912116.3421175,4150064727.0571337,1058472293.3351868,1673420524.1046631,1121081493.3749125,1673420524.1046631,1426216290.988663,1245503185.5226183,MSTL
492_CPU,12281295821.135788,1919803265.7507265,1066909787.3681169,1066400914.8692279,3573786645.364292,1088869052.5692549,1508798227.663608,935380096.2645152,1508798227.663608,932722863.869769,1404452880.3182335,Naive
493_CPU,236997587657.57312,53226556177.81195,8611723968.553839,8620534818.338226,67010129381.79753,8727690317.32491,9823474042.816929,8837380122.540834,9823474042.816929,8621634304.242073,20097576310.50278,AutoTheta
494_CPU,321199226432.67975,671554144394.8604,1572856234106.5469,1433815555429.1057,327354781219.08826,1470518418326.0508,1451171248093.8972,1248615952340.0376,1451171248093.8972,1340295285319.619,1739832117935.7222,Unnamed: 0
495_CPU,301395156048.0512,300106662680.55786,1087349569471.1897,975258847722.4801,302082573955.23474,1117895917886.6445,1257542327258.477,1097161767945.8695,1257542327258.477,803178490865.6769,688981014649.2142,AutoARIMA
496_CPU,50044502552.30121,4358370711.576455,4384078994.347616,4690576167.631916,37216999047.41093,5268310534.255862,4767704258.962664,4137464409.4681826,4767704258.962664,5711563827.115428,6057506637.891366,WindowAverage
497_CPU,72493577715.4094,5825152962.518823,5983239950.514362,5724879657.398978,26504126969.8702,5989728735.1856575,5952949579.620237,5725482482.080773,5952949579.620237,6308608984.574361,12423093003.333323,AutoETS
498_CPU,78115440536.13928,10830626193.744318,9881460329.281343,10616123132.838058,59707110579.21894,9354419929.148466,25263929834.41671,12780515860.831724,25263929834.41671,10560577357.670944,78511409918.34218,MSTL
499_CPU,38966111844.99217,2066615802.5809975,1607352862.0455236,1641993564.1050436,1565877950.6750627,1689356344.8916748,3296271672.529274,2077017750.2244494,3296271672.529274,2187563538.219504,2186947591.4313726,CES
49_CPU,3619580427221.2754,5951941884934.391,5914424081814.812,4755197289629.233,3614088464357.9146,6717139264014.042,20378339466793.094,19616829715999.195,20378339466793.094,3405264819884.1704,23969432818694.95,Naive
4_CPU,32165819636.665417,8724091658.0242,7304579049.810311,4641373969.475159,6199125172.15408,4515758340.423677,5401642894.473344,9452565473.637146,5401642894.473344,9364813991.366293,8195896785.798641,MSTL
500_CPU,337908124436.4777,20583399791.94682,17834632907.36771,20427676615.256878,194981613345.39606,19436633849.698666,26213684607.948963,22552374682.748608,26213684607.948963,20718251371.546135,18504886728.649757,AutoTheta
50_CPU,3618887467310.1123,8630625749859.958,9734524199985.516,8044605502700.285,3592620405296.796,11524518835493.924,20025661917909.938,19387859193065.613,20025661917909.938,5627828920959.089,21191533274701.45,CES
51_CPU,6516652762281.51,10092882523720.342,8454350068051.698,7219762537322.282,6479208353077.193,9711540562575.525,18836978585808.895,18404102126887.547,18836978585808.895,5509540209537.169,21168266934983.46,Naive
52_CPU,4010100830893.789,12221346361580.389,10905610947376.77,9161157071840.785,3940762475855.0767,13217873664769.924,21797535417903.316,21161412148037.414,21797535417903.316,5735884524661.884,23474232850732.305,CES
53_CPU,4026283541414.461,10486110925404.172,9547649524986.332,8003307558004.907,4041765278441.144,11392932762877.473,19022061107209.332,18551242579504.188,19022061107209.332,5755375190898.707,21726406186772.754,Unnamed: 0
54_CPU,1618493139587.927,1711876805318.5955,1576395356902.6958,1554481687170.3503,1666979148644.4275,2114189110222.137,1707886138272.1658,1505401359347.4958,1707886138272.1658,1568199130299.189,3742074242885.9834,WindowAverage
55_CPU,78751188235924.17,51116640803184.05,53738884686583.87,57776711139236.945,80177678279731.36,52068557028482.7,49502579373899.48,48918453280377.53,49502579373899.48,62340361435499.04,43680652510779.375,prophet
56_CPU,25536202306294.027,20717659634759.465,19857211050019.734,18251205668130.027,26694661011538.066,24361696052791.75,24296487690760.477,23051966426195.504,24296487690760.477,20564953195163.1,66526250990759.87,AutoETS
57_CPU,57525837978446.07,32526795616357.184,42307093504851.664,45138107776307.664,58464188191800.79,37369335945023.875,32911404544629.61,31991398987139.27,32911404544629.61,49378460191025.12,30003562382561.105,prophet
58_CPU,22685257663869.133,21178025815257.297,18232493518940.29,16855184373660.896,23477062961040.594,27314533069265.945,24014108252598.473,22593519895899.582,24014108252598.473,18970398369974.367,74007211089179.97,AutoETS
59_CPU,24607245640778.15,20462459098346.645,18338120124338.29,18032637651598.145,25272203161145.41,27407332886728.125,24796788382210.6,23530560375052.387,24796788382210.6,17477193108979.15,72631314420051.31,Naive
5_CPU,151084459232.60272,7487576709.489218,5713298823.758678,5528431831.573761,29743332401.127846,5429735135.777483,5890800623.644254,6438543210.5390215,5890800623.644254,6881668225.232462,8942576168.686464,MSTL
60_CPU,27914874886039.574,22119621854326.82,21701798020920.31,20618211019310.633,27952185663641.38,30129512444911.113,27329190090658.527,26190485544057.402,27329190090658.527,21739090279466.316,37344520501505.28,AutoETS
61_CPU,80230181702269.48,50664638022007.664,59564952027216.71,62100221359461.9,81272055487657.27,54467847326517.47,48679648202915.43,47887405943430.03,48679648202915.43,64909903290681.74,44187437092467.695,prophet
62_CPU,25434154717381.277,21343111161790.977,20053923158731.004,18704415618337.703,25881306656773.74,31767110120934.016,24497969421773.383,23728459648377.58,24497969421773.383,18978802989502.977,29849691219271.207,AutoETS
63_CPU,78960013623599.8,50126923929362.28,61515244819734.52,66658374770948.89,80397232533476.34,56265207213461.01,49887529821499.26,48757159801385.13,49887529821499.26,70922971028168.2,44954824441775.68,prophet
64_CPU,81537591973162.55,52123085384214.73,59749204180164.33,67025571682035.92,81705751656767.53,55039938557191.41,50231710633800.305,49337514216402.984,50231710633800.305,67029974158885.46,45847798781987.375,prophet
65_CPU,24074790798074.67,19896477380381.137,19800325871465.44,17576349042993.451,24822737477358.168,28150918871169.535,23818502030548.785,23040080744349.934,23818502030548.785,17536331702455.355,29936908826619.535,Naive
66_CPU,23826639549021.836,19663649555704.793,19181599489669.8,18883328905341.336,24532766119724.55,23980333585036.418,25209075778218.242,23956500745735.168,25209075778218.242,21787422513512.215,30294777110963.5,AutoETS
67_CPU,56548029725782.25,35247166547982.016,38888947211073.68,43241687348835.22,55776639192882.414,38362104970273.46,36217250967173.36,35462154855668.43,36217250967173.36,43244916591055.016,34336257155275.89,prophet
68_CPU,70866023106773.55,47145820762201.68,54269348650687.94,57700295145115.07,69339938681627.55,49257940884256.836,45755389521024.17,44799315520226.58,45755389521024.17,57704010768607.94,41415667337234.336,prophet
69_CPU,43308646070342.336,25043778168234.05,27176043487642.27,30647148843109.168,43784747662386.445,26016753009539.215,26686510864683.375,25746944763917.03,26686510864683.375,30650179478814.477,25025407298235.035,prophet
6_CPU,88724456828.12897,3588595897.4685855,4505541217.641035,3275948305.6142178,6918325607.402031,3369439428.541801,3403221558.919526,3249751429.8737173,3403221558.919526,3743810952.678759,3869952192.918242,WindowAverage
70_CPU,44561349040885.45,26220312980451.2,31852657006633.344,34934449565774.98,42335285967889.15,28086316918219.47,27283517044278.477,26422155974912.62,27283517044278.477,34938136749154.79,28826206002195.254,AutoARIMA
71_CPU,40120350752384.24,23197517327611.492,23816459652892.848,24640674385952.55,38407836737168.58,23134611389595.8,24375162704048.234,23796353964100.113,24375162704048.234,25816651908452.06,27973686473076.32,MSTL
72_CPU,42906498699495.66,25370248193939.984,27320857377561.797,28808469798351.51,42433933990209.945,26255151336678.734,25842175573054.26,25479966645945.457,25842175573054.26,29376687228563.117,28926311888195.79,AutoARIMA
73_CPU,38374783579735.125,25474187252948.664,29762979165192.938,33623371921752.066,37203469321567.734,26676321293348.758,25260277665937.574,24107323298267.016,25260277665937.574,33627558821042.42,28916969606553.7,WindowAverage
74_CPU,36934730105235.22,22551619994949.832,28248749429187.418,31648201551721.94,35810622044360.77,23630694269478.133,24935219540416.254,23951307776033.066,24935219540416.254,31650870202865.637,25924866232639.87,AutoARIMA
75_CPU,36516308184308.695,22279414819709.664,25400567339565.58,26966378217081.03,35597749202339.336,22951952081129.246,24058514332556.92,23236254980624.062,24058514332556.92,28964197445503.703,25040879533148.168,AutoARIMA
76_CPU,25368510191713.89,19082934002193.016,23048502873414.004,23332680594683.32,26405425294240.453,20787784531892.996,25766246157409.746,20934938090429.914,25766246157409.746,25202469713003.37,26631309028416.84,AutoARIMA
77_CPU,37676357158443.72,24052853559800.32,24153091890605.59,25140936348315.715,36309812141649.51,26038683105188.26,25440545622085.35,25580993563010.61,25440545622085.35,25141937252104.508,26389162223179.87,AutoARIMA
78_CPU,37915359655924.75,24047788089748.906,26671091748923.594,28708249294088.03,37044462152210.195,24499512216498.2,26049909517936.61,25610104791546.14,26049909517936.61,28709614226570.76,29034993983240.516,AutoARIMA
79_CPU,34921649648926.79,28146547387622.0,26374643090076.28,28143581801234.15,33735439684995.996,23145658256298.445,24826361280638.164,24400912389957.08,24826361280638.164,28146547387622.0,28872490837685.26,MSTL
7_CPU,84457288316.76143,3418640918.696283,3473182658.703982,3415337142.075305,22615479711.254402,3362566699.010043,3679554166.1888003,3433741798.8310018,3679554166.1888003,3446908710.378798,6370165933.871761,MSTL
80_CPU,24248897968026.957,19302030447449.06,20985546122766.547,22507800427266.652,24830957895710.418,21511829031455.816,25483020979496.477,20365090273356.18,25483020979496.477,23800343561082.523,27153990082667.09,AutoARIMA
81_CPU,7935537780597.401,7898186809960.739,7765815057049.659,7822311452421.134,8505622659861.674,8236320271116.317,8186773759927.315,7524069008010.405,8186773759927.315,7816772067021.691,9226458463469.719,WindowAverage
82_CPU,2368329524744.452,2368454661373.2197,2368454661373.2197,2368454661373.2197,2741450214930.451,2368443042772.03,2368454661373.2197,2368454661373.2197,2368454661373.2197,2368454661373.2197,68530333604933.16,Unnamed: 0
83_CPU,1612719509765.3206,199038064064.40857,200242697247.8741,195267043009.05716,915681546148.0511,199216793071.3078,240055437575.68417,197127089787.99625,240055437575.68417,196262778091.22186,192149753548.1556,prophet
84_CPU,56202235390.08139,4244736003.8029337,4850584702.527437,5209848183.298564,47719485187.072205,3485969069.40943,4434576429.455926,3800491453.782755,4434576429.455926,4523465326.734008,15520008160.698254,MSTL
85_CPU,64798302572.32706,5109735973.917249,4061402070.6423674,5078455319.524988,29593383791.284958,3733393273.2643995,4426725911.5420885,3922940465.1005926,4426725911.5420885,4186011154.2143655,8076436054.363795,MSTL
86_CPU,194887367596.43195,7889718369.842746,7492963178.793532,7900424975.52661,39175989505.15166,7547348506.755896,8287479558.7105465,7909986378.632599,8287479558.7105465,7951148495.878628,10759816995.189981,AutoTheta
87_CPU,2738016131.474938,292936812.7140033,302724248.9092361,295610615.5138729,1418788797.056294,358445829.6953877,347965359.3063354,300617084.266279,347965359.3063354,275041732.03221893,2143157667.5889044,Naive
88_CPU,22343386001.69107,1620348749.4521885,1680576834.7210479,1473231662.7489052,1976138692.8832784,1423037040.7508287,1876790794.177882,1720676535.149168,1876790794.177882,1645087850.059586,2725244728.734793,MSTL
89_CPU,556165367210.3904,212691752705.89563,429047913093.23486,312100571182.40204,238482098977.55737,432534746727.8182,355974675341.7158,230362823424.28043,355974675341.7158,174825094156.2075,221684566373.35178,Naive
8_CPU,28428128907.452484,7772048524.5911255,5178884350.474577,5182801792.229562,5305910397.081333,5210750383.157524,5374585168.027962,5178015690.544495,5374585168.027962,5276445913.032142,5359343522.634242,WindowAverage
90_CPU,51489470527.88528,10632455916.805777,10819106148.325417,10505827399.995089,17199188784.671158,10288535198.914268,11026727229.525667,10635921066.127502,11026727229.525667,10341582245.343596,13574281606.175661,MSTL
91_CPU,105769400863.66086,6664534112.006159,7732382130.018913,5318631893.57132,31062727102.602276,5740099829.250059,7598699944.372253,6099057459.00526,7598699944.372253,7990884473.67058,13644122350.705935,AutoETS
92_CPU,210135389117.68417,18180115104.197033,18642198033.596386,18896190620.746536,18952223317.722298,18584431678.669796,25800125632.17302,22332472221.930706,25800125632.17302,29786382900.20571,34110349085.862293,AutoARIMA
93_CPU,974087854037.0914,611763596697.0887,8978590968013.904,10611709697985.344,1007959348883.0464,8065764543738.976,2064681216378.705,783398612758.7318,2064681216378.705,16566764345204.043,971269607115.3042,AutoARIMA
94_CPU,4649689073133.33,4061935731845.148,3891394698947.764,4073002869729.9214,4657102801393.985,3903939556356.9683,4034224956140.865,4038132889931.852,4034224956140.865,4068945030562.2124,14409010344524.305,AutoTheta
95_CPU,2955159934460.8013,2627814522577.886,2718299010889.788,2594746110197.7407,2808130797987.7993,2490137845956.1353,2430320729388.182,2430571303740.702,2430320729388.182,2594743820959.207,3373059546625.5063,SeasonalNaive
96_CPU,4171320077109.8013,3768920235814.361,3983066538651.7144,3770645322319.1143,4163656298117.791,3612531720362.6704,3569971072353.7793,3594104819936.4253,3569971072353.7793,3772419564061.7397,5662874211249.989,SeasonalNaive
97_CPU,2142991571094.7341,2139868580995.2268,2027034341987.5525,1988088438955.6655,2130067697758.524,2304098622048.8594,1980041554856.9192,1978574208723.2124,1980041554856.9192,1988744651800.0212,1225927205940.8333,prophet
98_CPU,19382451109.415024,1244100372.6125278,1124921947.6079571,1171803846.2865481,10450537882.871687,1224283131.4545846,1615170153.7391949,1155548508.169767,1615170153.7391949,1689023465.8441386,9943106188.956932,AutoTheta
99_CPU,17728073727.607655,1060777315.7577572,1065708111.1285908,1045419223.7030449,9218628109.518682,1010957471.7006587,1292385622.8906896,1169834821.0837595,1292385622.8906896,1081785251.9586773,4486797912.266031,MSTL
9_CPU,116338116852.60631,24485372617.836975,6728874629.253667,6643489291.89595,62643717819.84686,6743680559.811977,8079555132.572361,6716568151.497426,8079555132.572361,6631276796.329693,8091748915.990993,Naive
