unique_id,AutoARIMA,AutoTheta,AutoETS,CES,MSTL,SeasonalNaive,WindowAverage,SeasWA,Naive,prophet,best_model
251_CPU,3540190000.0,2741581600.0,2630908200.0,2585744100.0,2572608000.0,3040755000.0,2796755500.0,3040755000.0,2560996600.0,2618899941.1967583,Naive
252_CPU,39068238000.0,37430923000.0,38538138000.0,27900793000.0,37797085000.0,57763185000.0,30847121000.0,57763185000.0,34806284000.0,30916448202.42913,CES
253_CPU,517092800000.0,9424051000.0,11393532000.0,144478950000.0,23183346000.0,19908470000.0,9471985000.0,19908470000.0,9139110000.0,42939317530.108734,Naive
254_CPU,0.0,331135360.0,0.0,112097010.0,111220104.0,0.0,0.0,0.0,0.0,3955220320.3363214,AutoARIMA
255_CPU,0.0,444505300.0,0.0,293399360.0,231573580.0,0.0,0.0,0.0,0.0,9984268459.237968,AutoARIMA
256_CPU,1.641826e-39,843146500.0,2.2036356e-38,822907140.0,872629600.0,0.0,0.0,0.0,0.0,11738964580.017797,SeasonalNaive
257_CPU,17196474000.0,973406800.0,1137843700.0,998370300.0,916056500.0,1012075200.0,1144179000.0,1012075200.0,2371601700.0,1029605703.3040913,MSTL
258_CPU,20472273000.0,2890059800.0,2488566500.0,2671169800.0,2818558700.0,1700292700.0,1832718700.0,1700292700.0,10160889000.0,2783619823.137792,SeasonalNaive
259_CPU,3801470500.0,1711440600.0,1662649200.0,2520780300.0,2628873200.0,4915860500.0,1643951200.0,4915860500.0,10998979000.0,1878968658.245847,WindowAverage
25_CPU,2199701000.0,2299898600.0,2200391400.0,1909351800.0,1895024300.0,3405493200.0,2203145700.0,3405493200.0,2981544200.0,1597287487.0798287,prophet
260_CPU,29498071000.0,1132374500.0,910972100.0,889286800.0,843330750.0,1074569100.0,983157500.0,1074569100.0,1553586700.0,977680033.2625035,MSTL
261_CPU,43082797000.0,5856405000.0,5999259000.0,6644635600.0,6239957000.0,8097581600.0,5853743000.0,8097581600.0,9116998000.0,6584886353.862241,WindowAverage
262_CPU,1728400900.0,503139100.0,503517570.0,427636600.0,417226050.0,944049900.0,540940540.0,944049900.0,10087669000.0,473899242.2696988,MSTL
263_CPU,5041666600.0,5104241000.0,6540579300.0,4701419500.0,5774953500.0,11453189000.0,5098990000.0,11453189000.0,16817633000.0,4931809167.177036,CES
264_CPU,2376546.8,796138750.0,0.0,714956160.0,580017860.0,0.0,0.0,0.0,0.0,11776173907.468695,AutoETS
265_CPU,392853380.0,393111300.0,392840060.0,517690240.0,517453200.0,539983740.0,394456900.0,539983740.0,982493060.0,377941703.98222363,prophet
266_CPU,87825030000.0,15919029000.0,533724900000.0,65931117000.0,58800108000.0,213072410000.0,18141060000.0,213072410000.0,31515912000.0,46217735306.874916,AutoTheta
267_CPU,86160500000.0,7172963300.0,29889554000.0,178531830000.0,245710570000.0,1835556700000.0,291599220000.0,1835556700000.0,7231678500.0,213689898335.08127,AutoTheta
268_CPU,22609803000.0,68940130000.0,67776094000.0,33109991000.0,49182000000.0,15013854000.0,21740200000.0,15013854000.0,355704860000.0,36671724220.83925,SeasonalNaive
269_CPU,9335673000.0,11480478000.0,5570075000.0,9284056000.0,12753268000.0,7129817000.0,4879686000.0,7129817000.0,5291570700.0,16247293650.959202,WindowAverage
26_CPU,31511001000.0,206458440000.0,13090050000.0,43761967000.0,48031590000.0,14856710000.0,8543975000.0,14856710000.0,13090948000.0,701782147177.313,WindowAverage
